sid,sx,sy,eid,ex,ey,num,team,time
126,118.1952792,24.50575812,33,118.1957203,24.50713071,199,2241,40
126,118.1952792,24.50575812,33,118.1957203,24.50713071,199,2242,40
362,118.2003233,24.48239022,363,118.1995556,24.48106168,164,2244,40
126,118.1952792,24.50575812,33,118.1957203,24.50713071,199,2245,40
156,118.1994072,24.50050697,152,118.1965815,24.5002015,235,2287,40
156,118.1994072,24.50050697,141,118.1993983,24.50203491,235,2288,40
198,118.1951292,24.49700371,199,118.1946976,24.49528905,129,2289,40
156,118.1994072,24.50050697,152,118.1965815,24.5002015,235,2297,40
156,118.1994072,24.50050697,152,118.1965815,24.5002015,235,2298,40
244,118.198852,24.49087384,278,118.1964804,24.49125042,153,2299,40
244,118.198852,24.49087384,278,118.1964804,24.49125042,95,2300,40
156,118.1994072,24.50050697,152,118.1965815,24.5002015,235,2301,40
278,118.1964804,24.49125042,277,118.1947334,24.49136427,199,2330,40
304,118.2014941,24.48527326,343,118.2006789,24.4833226,164,2336,40
243,118.1993321,24.49272,244,118.198852,24.49087384,199,2340,40
243,118.1993321,24.49272,244,118.198852,24.49087384,95,2341,40
384,118.1918336,24.48386186,383,118.192428,24.48524636,235,2351,40
384,118.1918336,24.48386186,383,118.192428,24.48524636,235,2352,40
384,118.1918336,24.48386186,383,118.192428,24.48524636,235,2356,40
278,118.1964804,24.49125042,277,118.1947334,24.49136427,66,2365,40
244,118.198852,24.49087384,278,118.1964804,24.49125042,129,2366,40
244,118.198852,24.49087384,278,118.1964804,24.49125042,235,2369,40
244,118.198852,24.49087384,278,118.1964804,24.49125042,95,2371,40
354,118.19802,24.48397351,353,118.1957568,24.48495669,199,2378,40
397,118.1907795,24.48161194,384,118.1918336,24.48386186,235,2381,40
397,118.1907795,24.48161194,384,118.1918336,24.48386186,235,2382,40
354,118.19802,24.48397351,353,118.1957568,24.48495669,235,2383,40
354,118.19802,24.48397351,353,118.1957568,24.48495669,235,2384,40
354,118.19802,24.48397351,353,118.1957568,24.48495669,235,2387,40
397,118.1907795,24.48161194,384,118.1918336,24.48386186,235,2388,40
354,118.19802,24.48397351,353,118.1957568,24.48495669,151,2391,40
354,118.19802,24.48397351,353,118.1957568,24.48495669,151,2392,40
134,118.2008175,24.50381376,132,118.1992743,24.50380704,199,2396,40
243,118.1993321,24.49272,244,118.198852,24.49087384,125,2398,40
243,118.1993321,24.49272,244,118.198852,24.49087384,235,2402,40
243,118.1993321,24.49272,244,118.198852,24.49087384,95,2403,40
196,118.1988556,24.49614206,204,118.1992565,24.49380775,165,2404,40
196,118.1988556,24.49614206,204,118.1992565,24.49380775,199,2405,40
354,118.19802,24.48397351,353,118.1957568,24.48495669,199,2409,40
395,118.196897,24.48179809,354,118.19802,24.48397351,199,2410,40
354,118.19802,24.48397351,353,118.1957568,24.48495669,93,2411,40
395,118.196897,24.48179809,354,118.19802,24.48397351,235,2414,40
395,118.196897,24.48179809,354,118.19802,24.48397351,235,2415,40
395,118.196897,24.48179809,354,118.19802,24.48397351,235,2418,40
395,118.196897,24.48179809,354,118.19802,24.48397351,151,2421,40
395,118.196897,24.48179809,354,118.19802,24.48397351,151,2422,40
156,118.1994072,24.50050697,152,118.1965815,24.5002015,199,2428,40
156,118.1994072,24.50050697,152,118.1965815,24.5002015,199,2431,40
156,118.1994072,24.50050697,152,118.1965815,24.5002015,199,2432,40
156,118.1994072,24.50050697,152,118.1965815,24.5002015,199,2434,40
157,118.2012388,24.50061944,156,118.1994072,24.50050697,82,2456,40
157,118.2012388,24.50061944,156,118.1994072,24.50050697,199,2457,40
157,118.2012388,24.50061944,156,118.1994072,24.50050697,199,2458,40
157,118.2012388,24.50061944,156,118.1994072,24.50050697,199,2459,40
391,118.1937282,24.48305447,392,118.193125,24.48200444,45,486,40
25,118.1960842,24.51082948,26,118.1946378,24.51064543,201,488,40
25,118.1960842,24.51082948,26,118.1946378,24.51064543,201,489,40
409,118.194148,24.48017916,402,118.1925597,24.48081353,100,495,40
382,118.1915082,24.48390213,396,118.1907993,24.48244597,235,505,40
382,118.1915082,24.48390213,396,118.1907993,24.48244597,199,508,40
25,118.1960842,24.51082948,49,118.1980189,24.51098186,23,514,40
126,118.1952792,24.50575812,33,118.1957203,24.50713071,235,518,40
126,118.1952792,24.50575812,33,118.1957203,24.50713071,235,519,40
126,118.1952792,24.50575812,33,118.1957203,24.50713071,235,520,40
126,118.1952792,24.50575812,33,118.1957203,24.50713071,235,521,40
126,118.1952792,24.50575812,33,118.1957203,24.50713071,235,522,40
126,118.1952792,24.50575812,33,118.1957203,24.50713071,235,523,40
126,118.1952792,24.50575812,33,118.1957203,24.50713071,235,524,40
126,118.1952792,24.50575812,33,118.1957203,24.50713071,235,525,40
126,118.1952792,24.50575812,33,118.1957203,24.50713071,235,532,40
126,118.1952792,24.50575812,33,118.1957203,24.50713071,235,533,40
126,118.1952792,24.50575812,33,118.1957203,24.50713071,235,534,40
126,118.1952792,24.50575812,33,118.1957203,24.50713071,235,535,40
391,118.1937282,24.48305447,392,118.193125,24.48200444,38,604,40
156,118.1994072,24.50050697,141,118.1993983,24.50203491,36,606,40
156,118.1994072,24.50050697,141,118.1993983,24.50203491,165,607,40
204,118.1992565,24.49380775,196,118.1988556,24.49614206,153,878,40
204,118.1992565,24.49380775,196,118.1988556,24.49614206,153,879,40
156,118.1994072,24.50050697,141,118.1993983,24.50203491,235,881,40
351,118.1932078,24.48599548,352,118.1948672,24.48532282,127,886,40
126,118.1952792,24.50575812,33,118.1957203,24.50713071,235,889,40
126,118.1952792,24.50575812,33,118.1957203,24.50713071,47,890,40
354,118.19802,24.48397351,353,118.1957568,24.48495669,94,891,40
204,118.1992565,24.49380775,196,118.1988556,24.49614206,94,900,40
255,118.1945341,24.49405849,259,118.1945043,24.49211796,70,912,40
255,118.1945341,24.49405849,259,118.1945043,24.49211796,70,913,40
255,118.1945341,24.49405849,259,118.1945043,24.49211796,70,914,40
255,118.1945341,24.49405849,259,118.1945043,24.49211796,70,915,40
53,118.1979515,24.51209628,54,118.1974916,24.51334934,164,950,40
53,118.1979515,24.51209628,54,118.1974916,24.51334934,235,1113,40
53,118.1979515,24.51209628,54,118.1974916,24.51334934,164,1116,40
199,118.1946976,24.49528905,255,118.1945341,24.49405849,70,1118,40
199,118.1946976,24.49528905,255,118.1945341,24.49405849,70,1119,40
126,118.1952792,24.50575812,33,118.1957203,24.50713071,235,1124,40
126,118.1952792,24.50575812,33,118.1957203,24.50713071,235,1125,40
126,118.1952792,24.50575812,33,118.1957203,24.50713071,235,1134,40
199,118.1946976,24.49528905,255,118.1945341,24.49405849,70,1149,40
199,118.1946976,24.49528905,255,118.1945341,24.49405849,70,1150,40
199,118.1946976,24.49528905,255,118.1945341,24.49405849,70,1151,40
199,118.1946976,24.49528905,255,118.1945341,24.49405849,70,1152,40
26,118.1946378,24.51064543,503,118.1933791,24.51140735,164,1197,40
53,118.1979515,24.51209628,54,118.1974916,24.51334934,235,1199,40
49,118.1980189,24.51098186,53,118.1979515,24.51209628,164,1201,40
384,118.1918336,24.48386186,397,118.1907795,24.48161194,235,1202,40
26,118.1946378,24.51064543,503,118.1933791,24.51140735,164,1326,40
26,118.1946378,24.51064543,503,118.1933791,24.51140735,235,1329,40
53,118.1979515,24.51209628,54,118.1974916,24.51334934,235,1333,40
53,118.1979515,24.51209628,54,118.1974916,24.51334934,352,1334,40
53,118.1979515,24.51209628,54,118.1974916,24.51334934,352,1335,40
49,118.1980189,24.51098186,53,118.1979515,24.51209628,235,1343,40
49,118.1980189,24.51098186,53,118.1979515,24.51209628,164,1344,40
244,118.198852,24.49087384,243,118.1993321,24.49272,199,1345,40
244,118.198852,24.49087384,243,118.1993321,24.49272,199,1346,40
152,118.1965815,24.5002015,153,118.1950299,24.49961974,70,1352,40
244,118.198852,24.49087384,243,118.1993321,24.49272,199,1357,40
204,118.1992565,24.49380775,196,118.1988556,24.49614206,235,1416,41
204,118.1992565,24.49380775,196,118.1988556,24.49614206,235,1417,41
198,118.1951292,24.49700371,199,118.1946976,24.49528905,4,1420,41
199,118.1946976,24.49528905,198,118.1951292,24.49700371,164,1423,41
204,118.1992565,24.49380775,196,118.1988556,24.49614206,235,1424,41
199,118.1946976,24.49528905,198,118.1951292,24.49700371,164,1428,41
199,118.1946976,24.49528905,198,118.1951292,24.49700371,164,1429,41
199,118.1946976,24.49528905,198,118.1951292,24.49700371,151,1431,41
143,118.1943111,24.50197753,142,118.1958249,24.50185552,235,1528,41
143,118.1943111,24.50197753,142,118.1958249,24.50185552,235,1529,41
390,118.1940636,24.48394469,391,118.1937282,24.48305447,235,1537,41
255,118.1945341,24.49405849,199,118.1946976,24.49528905,199,1547,41
143,118.1943111,24.50197753,142,118.1958249,24.50185552,235,1553,41
143,118.1943111,24.50197753,142,118.1958249,24.50185552,235,1554,41
143,118.1943111,24.50197753,142,118.1958249,24.50185552,235,1555,41
143,118.1943111,24.50197753,142,118.1958249,24.50185552,235,1556,41
143,118.1943111,24.50197753,142,118.1958249,24.50185552,235,1560,41
143,118.1943111,24.50197753,142,118.1958249,24.50185552,235,1561,41
255,118.1945341,24.49405849,199,118.1946976,24.49528905,199,1562,41
255,118.1945341,24.49405849,199,118.1946976,24.49528905,13,1563,41
199,118.1946976,24.49528905,198,118.1951292,24.49700371,72,1587,41
391,118.1937282,24.48305447,392,118.193125,24.48200444,152,1649,41
402,118.1925597,24.48081353,404,118.1918886,24.47963026,199,1654,41
154,118.194589,24.49968586,143,118.1943111,24.50197753,235,1662,41
204,118.1992565,24.49380775,196,118.1988556,24.49614206,235,1664,41
204,118.1992565,24.49380775,196,118.1988556,24.49614206,235,1665,41
351,118.1932078,24.48599548,352,118.1948672,24.48532282,108,1668,41
204,118.1992565,24.49380775,196,118.1988556,24.49614206,235,1673,41
154,118.194589,24.49968586,143,118.1943111,24.50197753,235,1678,41
154,118.194589,24.49968586,143,118.1943111,24.50197753,235,1679,41
154,118.194589,24.49968586,143,118.1943111,24.50197753,235,1681,41
32,118.1959306,24.50821225,31,118.1961226,24.5096796,164,1703,41
32,118.1959306,24.50821225,31,118.1961226,24.5096796,164,1704,41
32,118.1959306,24.50821225,31,118.1961226,24.5096796,164,1706,41
143,118.1943111,24.50197753,142,118.1958249,24.50185552,235,1755,41
409,118.194148,24.48017916,402,118.1925597,24.48081353,52,1762,41
390,118.1940636,24.48394469,391,118.1937282,24.48305447,199,1765,41
32,118.1959306,24.50821225,31,118.1961226,24.5096796,164,1768,41
32,118.1959306,24.50821225,31,118.1961226,24.5096796,164,1769,41
32,118.1959306,24.50821225,31,118.1961226,24.5096796,164,1778,41
143,118.1943111,24.50197753,142,118.1958249,24.50185552,235,1780,41
143,118.1943111,24.50197753,142,118.1958249,24.50185552,144,1781,41
204,118.1992565,24.49380775,196,118.1988556,24.49614206,82,1850,41
204,118.1992565,24.49380775,196,118.1988556,24.49614206,82,1851,41
32,118.1959306,24.50821225,31,118.1961226,24.5096796,266,1852,41
32,118.1959306,24.50821225,31,118.1961226,24.5096796,199,1853,41
32,118.1959306,24.50821225,31,118.1961226,24.5096796,199,1854,41
204,118.1992565,24.49380775,196,118.1988556,24.49614206,70,1861,41
402,118.1925597,24.48081353,404,118.1918886,24.47963026,164,1892,41
204,118.1992565,24.49380775,196,118.1988556,24.49614206,1,1895,41
204,118.1992565,24.49380775,196,118.1988556,24.49614206,1,1896,41
383,118.192428,24.48524636,384,118.1918336,24.48386186,199,1898,41
351,118.1932078,24.48599548,352,118.1948672,24.48532282,53,1899,41
204,118.1992565,24.49380775,196,118.1988556,24.49614206,1,1903,41
204,118.1992565,24.49380775,196,118.1988556,24.49614206,18,1937,41
204,118.1992565,24.49380775,196,118.1988556,24.49614206,18,1938,41
395,118.196897,24.48179809,419,118.1956802,24.47951568,199,1940,41
87,118.2023423,24.51144584,48,118.2010099,24.51102113,199,1944,41
204,118.1992565,24.49380775,196,118.1988556,24.49614206,18,1945,41
280,118.1938897,24.48882923,283,118.1933238,24.48748071,36,1948,41
280,118.1938897,24.48882923,283,118.1933238,24.48748071,235,1949,41
409,118.194148,24.48017916,402,118.1925597,24.48081353,52,1979,41
391,118.1937282,24.48305447,392,118.193125,24.48200444,17,2015,41
32,118.1959306,24.50821225,31,118.1961226,24.5096796,235,2019,41
32,118.1959306,24.50821225,31,118.1961226,24.5096796,235,2020,41
32,118.1959306,24.50821225,31,118.1961226,24.5096796,235,2026,41
279,118.19413,24.4902268,280,118.1938897,24.48882923,151,2031,41
279,118.19413,24.4902268,280,118.1938897,24.48882923,235,2032,41
383,118.192428,24.48524636,384,118.1918336,24.48386186,235,2065,41
383,118.192428,24.48524636,384,118.1918336,24.48386186,235,2101,41
152,118.1965815,24.5002015,142,118.1958249,24.50185552,164,2134,41
383,118.192428,24.48524636,384,118.1918336,24.48386186,235,2139,41
395,118.196897,24.48179809,419,118.1956802,24.47951568,164,2140,41
280,118.1938897,24.48882923,283,118.1933238,24.48748071,235,2149,41
152,118.1965815,24.5002015,142,118.1958249,24.50185552,164,2151,41
152,118.1965815,24.5002015,142,118.1958249,24.50185552,164,2152,41
152,118.1965815,24.5002015,142,118.1958249,24.50185552,164,2154,41
260,118.1948307,24.49400823,258,118.1947818,24.49212855,199,2191,41
156,118.1994072,24.50050697,152,118.1965815,24.5002015,164,2193,41
32,118.1959306,24.50821225,31,118.1961226,24.5096796,199,2194,41
32,118.1959306,24.50821225,31,118.1961226,24.5096796,199,2195,41
32,118.1959306,24.50821225,31,118.1961226,24.5096796,199,2198,41
279,118.19413,24.4902268,280,118.1938897,24.48882923,103,2206,41
279,118.19413,24.4902268,280,118.1938897,24.48882923,235,2207,41
156,118.1994072,24.50050697,152,118.1965815,24.5002015,164,2209,41
156,118.1994072,24.50050697,152,118.1965815,24.5002015,164,2210,41
156,118.1994072,24.50050697,152,118.1965815,24.5002015,164,2212,41
152,118.1965815,24.5002015,142,118.1958249,24.50185552,235,2237,41
152,118.1965815,24.5002015,142,118.1958249,24.50185552,235,2250,41
152,118.1965815,24.5002015,142,118.1958249,24.50185552,235,2251,41
152,118.1965815,24.5002015,142,118.1958249,24.50185552,235,2255,41
156,118.1994072,24.50050697,152,118.1965815,24.5002015,235,2287,41
156,118.1994072,24.50050697,152,118.1965815,24.5002015,235,2297,41
156,118.1994072,24.50050697,152,118.1965815,24.5002015,235,2298,41
156,118.1994072,24.50050697,152,118.1965815,24.5002015,235,2301,41
352,118.1948672,24.48532282,351,118.1932078,24.48599548,199,2346,41
352,118.1948672,24.48532282,351,118.1932078,24.48599548,235,2349,41
352,118.1948672,24.48532282,351,118.1932078,24.48599548,235,2350,41
352,118.1948672,24.48532282,351,118.1932078,24.48599548,235,2355,41
352,118.1948672,24.48532282,351,118.1932078,24.48599548,151,2359,41
352,118.1948672,24.48532282,351,118.1932078,24.48599548,151,2360,41
402,118.1925597,24.48081353,404,118.1918886,24.47963026,235,2375,41
352,118.1948672,24.48532282,351,118.1932078,24.48599548,199,2377,41
352,118.1948672,24.48532282,351,118.1932078,24.48599548,235,2379,41
352,118.1948672,24.48532282,351,118.1932078,24.48599548,235,2380,41
396,118.1907993,24.48244597,382,118.1915082,24.48390213,235,2385,41
352,118.1948672,24.48532282,351,118.1932078,24.48599548,235,2386,41
396,118.1907993,24.48244597,382,118.1915082,24.48390213,235,2389,41
396,118.1907993,24.48244597,382,118.1915082,24.48390213,235,2390,41
396,118.1907993,24.48244597,382,118.1915082,24.48390213,235,2393,41
152,118.1965815,24.5002015,142,118.1958249,24.50185552,199,2397,41
152,118.1965815,24.5002015,142,118.1958249,24.50185552,199,2399,41
152,118.1965815,24.5002015,142,118.1958249,24.50185552,199,2400,41
152,118.1965815,24.5002015,142,118.1958249,24.50185552,199,2401,41
196,118.1988556,24.49614206,204,118.1992565,24.49380775,165,2404,41
196,118.1988556,24.49614206,204,118.1992565,24.49380775,199,2405,41
402,118.1925597,24.48081353,404,118.1918886,24.47963026,235,2407,41
409,118.194148,24.48017916,402,118.1925597,24.48081353,62,2408,41
397,118.1907795,24.48161194,384,118.1918336,24.48386186,235,2412,41
397,118.1907795,24.48161194,384,118.1918336,24.48386186,235,2413,41
397,118.1907795,24.48161194,384,118.1918336,24.48386186,235,2417,41
156,118.1994072,24.50050697,152,118.1965815,24.5002015,199,2428,41
156,118.1994072,24.50050697,152,118.1965815,24.5002015,199,2431,41
156,118.1994072,24.50050697,152,118.1965815,24.5002015,199,2432,41
156,118.1994072,24.50050697,152,118.1965815,24.5002015,199,2434,41
402,118.1925597,24.48081353,404,118.1918886,24.47963026,235,2441,41
409,118.194148,24.48017916,402,118.1925597,24.48081353,62,2442,41
395,118.196897,24.48179809,354,118.19802,24.48397351,199,2443,41
395,118.196897,24.48179809,354,118.19802,24.48397351,235,2446,41
395,118.196897,24.48179809,354,118.19802,24.48397351,235,2447,41
395,118.196897,24.48179809,354,118.19802,24.48397351,235,2449,41
395,118.196897,24.48179809,354,118.19802,24.48397351,151,2453,41
395,118.196897,24.48179809,354,118.19802,24.48397351,151,2454,41
409,118.194148,24.48017916,402,118.1925597,24.48081353,62,2462,41
419,118.1956802,24.47951568,395,118.196897,24.48179809,199,2463,41
409,118.194148,24.48017916,402,118.1925597,24.48081353,235,2464,41
409,118.194148,24.48017916,402,118.1925597,24.48081353,235,2465,41
419,118.1956802,24.47951568,395,118.196897,24.48179809,235,2466,41
419,118.1956802,24.47951568,395,118.196897,24.48179809,235,2467,41
409,118.194148,24.48017916,402,118.1925597,24.48081353,235,2468,41
419,118.1956802,24.47951568,395,118.196897,24.48179809,235,2469,41
409,118.194148,24.48017916,402,118.1925597,24.48081353,235,2470,41
409,118.194148,24.48017916,402,118.1925597,24.48081353,235,2471,41
409,118.194148,24.48017916,402,118.1925597,24.48081353,235,2472,41
419,118.1956802,24.47951568,395,118.196897,24.48179809,151,2473,41
419,118.1956802,24.47951568,395,118.196897,24.48179809,151,2474,41
409,118.194148,24.48017916,402,118.1925597,24.48081353,71,2475,41
419,118.1956802,24.47951568,395,118.196897,24.48179809,80,2476,41
176,118.2012049,24.49954814,180,118.1994123,24.49944483,26,2477,41
599,118.1969684,24.48031433,419,118.1956802,24.47951568,55,2478,41
599,118.1969684,24.48031433,419,118.1956802,24.47951568,235,2479,41
599,118.1969684,24.48031433,419,118.1956802,24.47951568,199,2480,41
599,118.1969684,24.48031433,419,118.1956802,24.47951568,235,2481,41
599,118.1969684,24.48031433,419,118.1956802,24.47951568,235,2482,41
599,118.1969684,24.48031433,419,118.1956802,24.47951568,235,2483,41
599,118.1969684,24.48031433,419,118.1956802,24.47951568,235,2484,41
599,118.1969684,24.48031433,419,118.1956802,24.47951568,235,2485,41
